'id_car_model','id_car_make','name','date_create','date_update','id_car_type'
'20979','95','Centenario','1482060374','1487850388','1'
'20980','149','Dawn','1482060433','1487850387','1'
'20981','176','C-HR','1482060483','1488121683','1'
'20984','3821','MK2','1482060549','1524440405','1'
'20991','3822','Other cars','1484987772','1524440406','1'
'20992','3822','Other russian machines','1484987772','1524440407','1'
'20993','3822','Self assembled','1484987772','1524440407','1'
'20994','3','Stelvio','1487634003','1513776204','1'
'20995','63','Tourneo','1487634032','1487850389','1'
'20996','85','Filly','1489842371','1524672448','1'
'20997','97','Range Rover Velar','1489842376','1490910971','1'
'20998','123','Eclipse Cross','1489842425','1496347764','1'
'21000','123','Fuzion','1489842425','1524439332','1'
'21001','184','Arteon','1489842488','1496347761','1'
'21002','3589','7','1489842502','1501527182','1'
'21004','60','812 Superfast','1492639884','1496347660','1'
'21005','92','Stinger','1492639933','1496347761','1'
'21006','184','Teramont','1492640046','1496347883','1'
'22340','34','Tiggo 2','1495495873','1496347766','1'
'22341','34','Tiggo 3','1495495873','1496347884','1'
'22342','37','C5 AirCross','1495495876','1513776404','1'
'22343','52','580','1495495883','1524672389','1'
'22345','95','Urus','1495495934','1513776878','1'
'22346','159','Karoq','1495496000','1498334432','1'
'22347','227','3128 \"Astero\"','1495496055','1524440313','1'
'22348','3676','BX5','1495496060','1508883007','1'
'22349','3676','BX7','1495496060','1508883009','1'
'22350','3815','G80','1495496108','1496347659','1'
'22409','37','C3 AirCross','1497995721','1518039945','1'
'22410','79','Kona','1497995771','1524672439','1'
'22411','92','Stonic','1497995779','1519114670','1'
'22412','101','Murman','1497995783','1498334545','1'
'22413','34','Tiggo 7','1500581172','1519113796','1'
'22414','37','SpaceTourer','1500581174','1501527184','1'
'22416','67','Atlas','1500581224','1508883011','1'
'22417','88','E-Pace','1500581233','1501527183','1'
'22418','116','X-class','1500581248','1501527183','1'
'22419','166','Exiga Crossover 7','1500581302','1501527184','1'
'22420','172','Model 3','1500581306','1524439933','1'
'22421','176','Esquire','1500581343','1501527182','1'
'22422','4142','1500','1500581414','1501527183','1'
'22424','176','Town Ace Noah','1503342903','1508883013','1'
'22439','60','Portofino','1505758042','1508883016','1'
'22444','147','Alaskan','1505758154','1513777304','1'
'22445','184','T-Roc','1505758205','1524440168','1'
'22458','101','X70','1508602884','1519114733','1'
'22459','130','Crossland X','1508602931','1508883015','1'
'22460','130','Grandland X','1508602931','1513777212','1'
'22461','137','Reliant','1508602936','1524439556','1'
'22462','185','XC40','1508602990','1508883011','1'
'22463','282','Laville','1508603006','1508883012','1'
'22464','3815','G70','1508603054','1508883015','1'
'22467','18','X2','1511165469','1511213239','1'
'22472','21','V3','1513776267','1513776363','1'
'22473','64','Gratour','1513776610','1513776612','1'
'22474','67','Emgrand EC7','1513776672','1513776723','1'
'22475','67','Emgrand GT','1513776672','1513776723','1'
'22476','88','I-Pace','1521537447',NULL,'1'
'22477','99','UX','1521537552',NULL,'1'
'22478','135','Rifter','1521538030',NULL,'1'
